London_Borough,ID,Month,Average_price
Westminster,E09000033,2010-10-01,628964.4835
Barking & Dagenham,E09000002,2010-11-01,169249.8164
Barnet,E09000003,2010-11-01,341701.5812
Bexley,E09000004,2010-11-01,200647.3686
Brent,E09000005,2010-11-01,296775.7458
Bromley,E09000006,2010-11-01,275527.5068
Camden,E09000007,2010-11-01,532976.0962
Croydon,E09000008,2010-11-01,217847.6314
Ealing,E09000009,2010-11-01,299905.6598
Enfield,E09000010,2010-11-01,244642.4848
Greenwich,E09000011,2010-11-01,230941.0657
Hackney,E09000012,2010-11-01,296792.9503
Hammersmith & Fulham,E09000013,2010-11-01,498874.8729
Haringey,E09000014,2010-11-01,324934.4266
Harrow,E09000015,2010-11-01,298913.352
Havering,E09000016,2010-11-01,222619.9729
Hillingdon,E09000017,2010-11-01,253605.8396
Hounslow,E09000018,2010-11-01,258705.9482
Islington,E09000019,2010-11-01,412746.3991
Kensington & Chelsea,E09000020,2010-11-01,877861.4668
Kingston upon Thames,E09000021,2010-11-01,309683.88
Lambeth,E09000022,2010-11-01,294152.6122
Lewisham,E09000023,2010-11-01,225502.3521
Merton,E09000024,2010-11-01,306478.4774
Newham,E09000025,2010-11-01,209059.9931
Redbridge,E09000026,2010-11-01,264926.6706
Richmond upon Thames,E09000027,2010-11-01,421436.9149
Southwark,E09000028,2010-11-01,291275.2023
Sutton,E09000029,2010-11-01,234596.8161
Tower Hamlets,E09000030,2010-11-01,280211.78
Waltham Forest,E09000031,2010-11-01,223284.7474
Wandsworth,E09000032,2010-11-01,359262.7462
Westminster,E09000033,2010-11-01,618176.1235
Barking & Dagenham,E09000002,2010-12-01,166485.3712
Barnet,E09000003,2010-12-01,335004.3797
Bexley,E09000004,2010-12-01,200351.825
Brent,E09000005,2010-12-01,294081.4585
Bromley,E09000006,2010-12-01,274853.1469
Camden,E09000007,2010-12-01,543887.4655
Croydon,E09000008,2010-12-01,214845.1783
Ealing,E09000009,2010-12-01,299237.5254
Enfield,E09000010,2010-12-01,246485.5606
Greenwich,E09000011,2010-12-01,229790.9166
Hackney,E09000012,2010-12-01,295053.6474
Hammersmith & Fulham,E09000013,2010-12-01,485906.3329
Haringey,E09000014,2010-12-01,318441.9694
Harrow,E09000015,2010-12-01,300838.771
Havering,E09000016,2010-12-01,221566.798
Hillingdon,E09000017,2010-12-01,249057.105
Hounslow,E09000018,2010-12-01,255270.4479
Islington,E09000019,2010-12-01,407998.3224
Kensington & Chelsea,E09000020,2010-12-01,884673.5663
Kingston upon Thames,E09000021,2010-12-01,310511.9956
Lambeth,E09000022,2010-12-01,292465.4575
Lewisham,E09000023,2010-12-01,223141.4657
Merton,E09000024,2010-12-01,299039.2209
Newham,E09000025,2010-12-01,208056.3258
Redbridge,E09000026,2010-12-01,264013.3992
Richmond upon Thames,E09000027,2010-12-01,424125.7531
Southwark,E09000028,2010-12-01,294313.8129
Sutton,E09000029,2010-12-01,232560.5917
Tower Hamlets,E09000030,2010-12-01,280821.677
Waltham Forest,E09000031,2010-12-01,220345.9548
Wandsworth,E09000032,2010-12-01,359305.3875
Westminster,E09000033,2010-12-01,610703.993
Barking & Dagenham,E09000002,2011-01-01,163821.2893
Barnet,E09000003,2011-01-01,337574.8166
Bexley,E09000004,2011-01-01,200374.3706
Brent,E09000005,2011-01-01,292494.4033
Bromley,E09000006,2011-01-01,275141.237
Camden,E09000007,2011-01-01,540301.4569
Croydon,E09000008,2011-01-01,213989.9794
Ealing,E09000009,2011-01-01,299149.9627
Enfield,E09000010,2011-01-01,246395.7905
Greenwich,E09000011,2011-01-01,230261.0732
Hackney,E09000012,2011-01-01,294224.8844
Hammersmith & Fulham,E09000013,2011-01-01,485393.5789
Haringey,E09000014,2011-01-01,316021.1522
Harrow,E09000015,2011-01-01,296316.8734
Havering,E09000016,2011-01-01,217997.0519
Hillingdon,E09000017,2011-01-01,250781.2776
Hounslow,E09000018,2011-01-01,258297.828
Islington,E09000019,2011-01-01,416960.0536
Kensington & Chelsea,E09000020,2011-01-01,860460.353
Kingston upon Thames,E09000021,2011-01-01,315323.0656
Lambeth,E09000022,2011-01-01,290339.7716
Lewisham,E09000023,2011-01-01,226810.0688
Merton,E09000024,2011-01-01,299470.8902
Newham,E09000025,2011-01-01,208687.3955
Redbridge,E09000026,2011-01-01,265382.7614
Richmond upon Thames,E09000027,2011-01-01,429859.4677
Southwark,E09000028,2011-01-01,305923.896
Sutton,E09000029,2011-01-01,231401.0324
Tower Hamlets,E09000030,2011-01-01,283416.1346
Waltham Forest,E09000031,2011-01-01,217838.0282
Wandsworth,E09000032,2011-01-01,366971.7768
Westminster,E09000033,2011-01-01,598580.0474
Barking & Dagenham,E09000002,2011-02-01,162484.0392
Barnet,E09000003,2011-02-01,339623.2575
Bexley,E09000004,2011-02-01,200398.9426
Brent,E09000005,2011-02-01,289551.0011
Bromley,E09000006,2011-02-01,271383.5186
Camden,E09000007,2011-02-01,542726.1523
Croydon,E09000008,2011-02-01,214080.7076
Ealing,E09000009,2011-02-01,301737.8862
Enfield,E09000010,2011-02-01,243641.0364
Greenwich,E09000011,2011-02-01,229167.6717
Hackney,E09000012,2011-02-01,300557.9617
Hammersmith & Fulham,E09000013,2011-02-01,489559.5361
Haringey,E09000014,2011-02-01,321504.2534
Harrow,E09000015,2011-02-01,297449.9317
Havering,E09000016,2011-02-01,215922.0504
Hillingdon,E09000017,2011-02-01,251481.7724
Hounslow,E09000018,2011-02-01,261281.6816
Islington,E09000019,2011-02-01,408596.4506
Kensington & Chelsea,E09000020,2011-02-01,844013.6824
Kingston upon Thames,E09000021,2011-02-01,311584.2064
Lambeth,E09000022,2011-02-01,293480.6608
Lewisham,E09000023,2011-02-01,227705.8891
Merton,E09000024,2011-02-01,298366.039
Newham,E09000025,2011-02-01,205504.1913
Redbridge,E09000026,2011-02-01,266661.762
Richmond upon Thames,E09000027,2011-02-01,433669.1631
Southwark,E09000028,2011-02-01,312832.0466
Sutton,E09000029,2011-02-01,234298.3124
Tower Hamlets,E09000030,2011-02-01,286612.4167
Waltham Forest,E09000031,2011-02-01,218774.7051
Wandsworth,E09000032,2011-02-01,375471.3784
Westminster,E09000033,2011-02-01,603248.0882
Barking & Dagenham,E09000002,2011-03-01,161659.7392
Barnet,E09000003,2011-03-01,345257.6468
Bexley,E09000004,2011-03-01,198333.4043
Brent,E09000005,2011-03-01,291692.4076
Bromley,E09000006,2011-03-01,270665.9452
Camden,E09000007,2011-03-01,547548.6308
Croydon,E09000008,2011-03-01,213550.9557
Ealing,E09000009,2011-03-01,299740.1572
Enfield,E09000010,2011-03-01,240270.9694
Greenwich,E09000011,2011-03-01,226217.6152
Hackney,E09000012,2011-03-01,294425.4554
Hammersmith & Fulham,E09000013,2011-03-01,501661.5212
Haringey,E09000014,2011-03-01,320710.6729
Harrow,E09000015,2011-03-01,295633.8207
Havering,E09000016,2011-03-01,215325.103
Hillingdon,E09000017,2011-03-01,252504.2127
Hounslow,E09000018,2011-03-01,264642.3819
Islington,E09000019,2011-03-01,411200.5229
Kensington & Chelsea,E09000020,2011-03-01,879557.4822
Kingston upon Thames,E09000021,2011-03-01,307489.3972
Lambeth,E09000022,2011-03-01,293606.5849
Lewisham,E09000023,2011-03-01,226622.927
Merton,E09000024,2011-03-01,300667.1839
Newham,E09000025,2011-03-01,201980.2069
Redbridge,E09000026,2011-03-01,266384.8774
Richmond upon Thames,E09000027,2011-03-01,425866.7426
Southwark,E09000028,2011-03-01,309582.0941
Sutton,E09000029,2011-03-01,234941.9871
Tower Hamlets,E09000030,2011-03-01,291277.416
Waltham Forest,E09000031,2011-03-01,216578.4617
Wandsworth,E09000032,2011-03-01,383537.4729
Westminster,E09000033,2011-03-01,629535.7342
Barking & Dagenham,E09000002,2011-04-01,162401.3434
Barnet,E09000003,2011-04-01,340441.2875
Bexley,E09000004,2011-04-01,201058.6711
Brent,E09000005,2011-04-01,295596.3859
Bromley,E09000006,2011-04-01,271214.171
Camden,E09000007,2011-04-01,556408.6407
Croydon,E09000008,2011-04-01,213974.7476
Ealing,E09000009,2011-04-01,300859.4232
Enfield,E09000010,2011-04-01,238130.9451
Greenwich,E09000011,2011-04-01,227706.7835
Hackney,E09000012,2011-04-01,304250.1574
Hammersmith & Fulham,E09000013,2011-04-01,517488.3835
Haringey,E09000014,2011-04-01,328043.4659
Harrow,E09000015,2011-04-01,297675.7645
Havering,E09000016,2011-04-01,216085.3371
Hillingdon,E09000017,2011-04-01,251264.6174
Hounslow,E09000018,2011-04-01,266788.5768
Islington,E09000019,2011-04-01,428174.7999
Kensington & Chelsea,E09000020,2011-04-01,959519.8775
Kingston upon Thames,E09000021,2011-04-01,301401.1622
Lambeth,E09000022,2011-04-01,298551.008
Lewisham,E09000023,2011-04-01,227759.8385
Merton,E09000024,2011-04-01,298880.1974
Newham,E09000025,2011-04-01,200682.1753
Redbridge,E09000026,2011-04-01,259444.6655
Richmond upon Thames,E09000027,2011-04-01,426903.0862
Southwark,E09000028,2011-04-01,303154.895
Sutton,E09000029,2011-04-01,233579.4789
Tower Hamlets,E09000030,2011-04-01,292933.1849
Waltham Forest,E09000031,2011-04-01,218535.0137
Wandsworth,E09000032,2011-04-01,386636.4965
Westminster,E09000033,2011-04-01,650658.8972
Barking & Dagenham,E09000002,2011-05-01,162703.4802
Barnet,E09000003,2011-05-01,335304.6375
Bexley,E09000004,2011-05-01,201338.2684
Brent,E09000005,2011-05-01,299163.6804
Bromley,E09000006,2011-05-01,276407.609
Camden,E09000007,2011-05-01,544622.4803
Croydon,E09000008,2011-05-01,213418.5596
Ealing,E09000009,2011-05-01,298099.0507
Enfield,E09000010,2011-05-01,234490.3146
Greenwich,E09000011,2011-05-01,232675.3892
Hackney,E09000012,2011-05-01,302539.4615
Hammersmith & Fulham,E09000013,2011-05-01,529409.8546
Haringey,E09000014,2011-05-01,319847.1534
Harrow,E09000015,2011-05-01,294992.5526
Havering,E09000016,2011-05-01,219336.8593
Hillingdon,E09000017,2011-05-01,250059.6718
Hounslow,E09000018,2011-05-01,267342.6717
Islington,E09000019,2011-05-01,424731.7876
Kensington & Chelsea,E09000020,2011-05-01,939202.3548
Kingston upon Thames,E09000021,2011-05-01,307573.9908
Lambeth,E09000022,2011-05-01,300056.415
Lewisham,E09000023,2011-05-01,223084.3261
Merton,E09000024,2011-05-01,304185.6449
Newham,E09000025,2011-05-01,204107.2175
Redbridge,E09000026,2011-05-01,256850.799
Richmond upon Thames,E09000027,2011-05-01,428182.5554
Southwark,E09000028,2011-05-01,302375.8812
Sutton,E09000029,2011-05-01,231346.98
Tower Hamlets,E09000030,2011-05-01,290146.8257
Waltham Forest,E09000031,2011-05-01,219335.3886
Wandsworth,E09000032,2011-05-01,392975.415
Westminster,E09000033,2011-05-01,647255.9362
Barking & Dagenham,E09000002,2011-06-01,162303.742
Barnet,E09000003,2011-06-01,330258.5953
Bexley,E09000004,2011-06-01,201072.7675
Brent,E09000005,2011-06-01,298660.1289
Bromley,E09000006,2011-06-01,275253.9406
Camden,E09000007,2011-06-01,545294.1605
Croydon,E09000008,2011-06-01,214113.7036
Ealing,E09000009,2011-06-01,302246.8435
Enfield,E09000010,2011-06-01,234801.7271
Greenwich,E09000011,2011-06-01,233462.3351
Hackney,E09000012,2011-06-01,304950.8572
Hammersmith & Fulham,E09000013,2011-06-01,531488.4131
Haringey,E09000014,2011-06-01,323513.5018
Harrow,E09000015,2011-06-01,295227.8046
Havering,E09000016,2011-06-01,221986.1356
Hillingdon,E09000017,2011-06-01,248749.8758
Hounslow,E09000018,2011-06-01,264468.6237
Islington,E09000019,2011-06-01,425165.977
Kensington & Chelsea,E09000020,2011-06-01,911739.5309
Kingston upon Thames,E09000021,2011-06-01,306941.6639
Lambeth,E09000022,2011-06-01,304480.8328
Lewisham,E09000023,2011-06-01,223983.6417
Merton,E09000024,2011-06-01,303809.1575
Newham,E09000025,2011-06-01,206952.1644
Redbridge,E09000026,2011-06-01,256194.4796
Richmond upon Thames,E09000027,2011-06-01,426807.4394
Southwark,E09000028,2011-06-01,308938.5104
Sutton,E09000029,2011-06-01,228304.5336
Tower Hamlets,E09000030,2011-06-01,282144.7952
Waltham Forest,E09000031,2011-06-01,219149.0738
Wandsworth,E09000032,2011-06-01,393294.3014
Westminster,E09000033,2011-06-01,626107.8516
Barking & Dagenham,E09000002,2011-07-01,160895.3769
Barnet,E09000003,2011-07-01,332255.2002
Bexley,E09000004,2011-07-01,199899.3788
Brent,E09000005,2011-07-01,299866.138
Bromley,E09000006,2011-07-01,275526.4353
Camden,E09000007,2011-07-01,547387.3548
Croydon,E09000008,2011-07-01,215233.1412
Ealing,E09000009,2011-07-01,303832.3084
Enfield,E09000010,2011-07-01,236704.6445
Greenwich,E09000011,2011-07-01,230914.9275
Hackney,E09000012,2011-07-01,308742.1283
Hammersmith & Fulham,E09000013,2011-07-01,521990.7125
Haringey,E09000014,2011-07-01,331928.626
Harrow,E09000015,2011-07-01,292703.5877
Havering,E09000016,2011-07-01,223090.9976
Hillingdon,E09000017,2011-07-01,249619.671
Hounslow,E09000018,2011-07-01,265635.1315
Islington,E09000019,2011-07-01,417267.7469
Kensington & Chelsea,E09000020,2011-07-01,877358.0068
Kingston upon Thames,E09000021,2011-07-01,311674.0447
Lambeth,E09000022,2011-07-01,304623.8752
Lewisham,E09000023,2011-07-01,223760.8733
Merton,E09000024,2011-07-01,306767.7774
Newham,E09000025,2011-07-01,207740.6451
Redbridge,E09000026,2011-07-01,262220.4148
Richmond upon Thames,E09000027,2011-07-01,429590.8156
Southwark,E09000028,2011-07-01,321369.9361
Sutton,E09000029,2011-07-01,230503.4037
Tower Hamlets,E09000030,2011-07-01,277340.6208
Waltham Forest,E09000031,2011-07-01,221138.2493
Wandsworth,E09000032,2011-07-01,389545.5369
Westminster,E09000033,2011-07-01,630766.3984
Barking & Dagenham,E09000002,2011-08-01,163476.9496
Barnet,E09000003,2011-08-01,334216.4887
Bexley,E09000004,2011-08-01,199485.3396
Brent,E09000005,2011-08-01,301267.8594
Bromley,E09000006,2011-08-01,272637.2734
Camden,E09000007,2011-08-01,563689.7978
Croydon,E09000008,2011-08-01,215870.2073
Ealing,E09000009,2011-08-01,307330.9602
Enfield,E09000010,2011-08-01,243948.6721
Greenwich,E09000011,2011-08-01,229331.0784
Hackney,E09000012,2011-08-01,312386.8279
Hammersmith & Fulham,E09000013,2011-08-01,520571.2398
Haringey,E09000014,2011-08-01,342020.7768
Harrow,E09000015,2011-08-01,294175.2982
Havering,E09000016,2011-08-01,219434.7645
Hillingdon,E09000017,2011-08-01,250786.4027
Hounslow,E09000018,2011-08-01,268775.5367
Islington,E09000019,2011-08-01,431157.2054
Kensington & Chelsea,E09000020,2011-08-01,912818.7004
Kingston upon Thames,E09000021,2011-08-01,313479.9554
Lambeth,E09000022,2011-08-01,312599.5656
Lewisham,E09000023,2011-08-01,231768.5763
Merton,E09000024,2011-08-01,313482.372
Newham,E09000025,2011-08-01,208895.9588
Redbridge,E09000026,2011-08-01,264635.2846
Richmond upon Thames,E09000027,2011-08-01,434882.4164
Southwark,E09000028,2011-08-01,329339.5964
Sutton,E09000029,2011-08-01,230091.517
Tower Hamlets,E09000030,2011-08-01,282047.9728
Waltham Forest,E09000031,2011-08-01,219625.7086
Wandsworth,E09000032,2011-08-01,396053.6228
Westminster,E09000033,2011-08-01,644666.4755
Barking & Dagenham,E09000002,2011-09-01,166864.7384
Barnet,E09000003,2011-09-01,339125.1165
Bexley,E09000004,2011-09-01,202298.2585
Brent,E09000005,2011-09-01,306604.3592
Bromley,E09000006,2011-09-01,276108.1099
Camden,E09000007,2011-09-01,576481.5343
Croydon,E09000008,2011-09-01,217591.2527
Ealing,E09000009,2011-09-01,307753.7937
Enfield,E09000010,2011-09-01,246731.3027
Greenwich,E09000011,2011-09-01,232159.2069
Hackney,E09000012,2011-09-01,323112.9305
Hammersmith & Fulham,E09000013,2011-09-01,525123.7871
Haringey,E09000014,2011-09-01,344757.2997
Harrow,E09000015,2011-09-01,295736.3054
Havering,E09000016,2011-09-01,218947.053
Hillingdon,E09000017,2011-09-01,251566.3344
Hounslow,E09000018,2011-09-01,269440.9479
Islington,E09000019,2011-09-01,439120.4551
Kensington & Chelsea,E09000020,2011-09-01,931099.4029
Kingston upon Thames,E09000021,2011-09-01,316078.8021
Lambeth,E09000022,2011-09-01,313958.9872
Lewisham,E09000023,2011-09-01,234624.4508
Merton,E09000024,2011-09-01,319727.4547
Newham,E09000025,2011-09-01,212026.0591
Redbridge,E09000026,2011-09-01,264662.459
Richmond upon Thames,E09000027,2011-09-01,449384.0437
Southwark,E09000028,2011-09-01,324827.9171
Sutton,E09000029,2011-09-01,234650.7087
Tower Hamlets,E09000030,2011-09-01,288843.9691
Waltham Forest,E09000031,2011-09-01,224327.2827
Wandsworth,E09000032,2011-09-01,392743.1039
Westminster,E09000033,2011-09-01,649456.0562
Barking & Dagenham,E09000002,2011-10-01,167492.9314
Barnet,E09000003,2011-10-01,340673.1474
Bexley,E09000004,2011-10-01,202907.0114
Brent,E09000005,2011-10-01,304678.1977
Bromley,E09000006,2011-10-01,277282.4452
Camden,E09000007,2011-10-01,573534.9018
Croydon,E09000008,2011-10-01,216699.3885
Ealing,E09000009,2011-10-01,304245.6727
Enfield,E09000010,2011-10-01,246757.3598
Greenwich,E09000011,2011-10-01,229647.2717
Hackney,E09000012,2011-10-01,317115.8104
Hammersmith & Fulham,E09000013,2011-10-01,534269.9141
Haringey,E09000014,2011-10-01,330990.3366
Harrow,E09000015,2011-10-01,297762.7609
Havering,E09000016,2011-10-01,220225.6353
Hillingdon,E09000017,2011-10-01,253519.6096
Hounslow,E09000018,2011-10-01,268203.6842
Islington,E09000019,2011-10-01,431861.4547
Kensington & Chelsea,E09000020,2011-10-01,916676.0708
Kingston upon Thames,E09000021,2011-10-01,318088.7941
Lambeth,E09000022,2011-10-01,316449.9552
Lewisham,E09000023,2011-10-01,233384.8253
Merton,E09000024,2011-10-01,316973.464
Newham,E09000025,2011-10-01,212406.2436
Redbridge,E09000026,2011-10-01,261122.5471
Richmond upon Thames,E09000027,2011-10-01,448735.386
Southwark,E09000028,2011-10-01,315640.9235
Sutton,E09000029,2011-10-01,235020.0306
Tower Hamlets,E09000030,2011-10-01,290594.1941
Waltham Forest,E09000031,2011-10-01,224939.5876
Wandsworth,E09000032,2011-10-01,388803.3829
Westminster,E09000033,2011-10-01,635375.7045
Barking & Dagenham,E09000002,2011-11-01,164846.795
Barnet,E09000003,2011-11-01,346352.9589
Bexley,E09000004,2011-11-01,201377.4405
Brent,E09000005,2011-11-01,306240.4863
Bromley,E09000006,2011-11-01,278025.1049
Camden,E09000007,2011-11-01,567063.9128
Croydon,E09000008,2011-11-01,218799.356
Ealing,E09000009,2011-11-01,299592.3723
Enfield,E09000010,2011-11-01,246151.9093
Greenwich,E09000011,2011-11-01,226493.5981
Hackney,E09000012,2011-11-01,323484.4966
Hammersmith & Fulham,E09000013,2011-11-01,538787.0465
Haringey,E09000014,2011-11-01,320976.4323
Harrow,E09000015,2011-11-01,300744.686
Havering,E09000016,2011-11-01,223034.5036
Hillingdon,E09000017,2011-11-01,253903.3813
Hounslow,E09000018,2011-11-01,261369.5025
Islington,E09000019,2011-11-01,429756.2671
Kensington & Chelsea,E09000020,2011-11-01,950766.8551
Kingston upon Thames,E09000021,2011-11-01,315898.1515
Lambeth,E09000022,2011-11-01,310605.4493
Lewisham,E09000023,2011-11-01,227743.8185
Merton,E09000024,2011-11-01,308288.5156
Newham,E09000025,2011-11-01,212496.1192
Redbridge,E09000026,2011-11-01,260201.2015
Richmond upon Thames,E09000027,2011-11-01,443366.9713
Southwark,E09000028,2011-11-01,305028.1587
Sutton,E09000029,2011-11-01,235540.5256
Tower Hamlets,E09000030,2011-11-01,292095.7254
Waltham Forest,E09000031,2011-11-01,225477.1489
Wandsworth,E09000032,2011-11-01,381661.1596
Westminster,E09000033,2011-11-01,636095.2132
Barking & Dagenham,E09000002,2011-12-01,162631.3061
Barnet,E09000003,2011-12-01,346652.9974
Bexley,E09000004,2011-12-01,199523.2257
Brent,E09000005,2011-12-01,301759.5506
Bromley,E09000006,2011-12-01,278849.1468
Camden,E09000007,2011-12-01,547656.5284
Croydon,E09000008,2011-12-01,217808.9162
Ealing,E09000009,2011-12-01,303094.5273
Enfield,E09000010,2011-12-01,245870.4032
Greenwich,E09000011,2011-12-01,223507.8282
Hackney,E09000012,2011-12-01,318590.2533
Hammersmith & Fulham,E09000013,2011-12-01,527140.0938
Haringey,E09000014,2011-12-01,317306.4249
Harrow,E09000015,2011-12-01,299313.328
Havering,E09000016,2011-12-01,223319.6865
Hillingdon,E09000017,2011-12-01,257143.133
Hounslow,E09000018,2011-12-01,259015.1188
Islington,E09000019,2011-12-01,425252.7682
Kensington & Chelsea,E09000020,2011-12-01,919568.7744
Kingston upon Thames,E09000021,2011-12-01,319353.6889
Lambeth,E09000022,2011-12-01,309605.1898
Lewisham,E09000023,2011-12-01,228959.6491
Merton,E09000024,2011-12-01,302137.5233
Newham,E09000025,2011-12-01,210485.0722
Redbridge,E09000026,2011-12-01,259825.1731
Richmond upon Thames,E09000027,2011-12-01,437197.9901
Southwark,E09000028,2011-12-01,311460.0843
Sutton,E09000029,2011-12-01,236641.6377
Tower Hamlets,E09000030,2011-12-01,289696.4945
Waltham Forest,E09000031,2011-12-01,225146.6445
Wandsworth,E09000032,2011-12-01,386708.6091
Westminster,E09000033,2011-12-01,638416.8317
Barking & Dagenham,E09000002,2012-01-01,163899.0205
Barnet,E09000003,2012-01-01,351280.0438
